experimentTag,experiment.modelId,scaleSize,evidenceId,evidenceLabel,evidenceTitle,rubricId,rubric.qualityStats,rubric.stages,abstained,decodedScores,expertAgreementProb
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57bmy54855mgvatcfje51x17n80rggf,E8,"As Trump Expands Imperial Aggression in Venezuela, Corporate Media Fall in Line",jh7dsgft6dg5008qk2t8n9rpkx80y1e0,"{""discriminabilityScore"": 0.8, ""observabilityScore"": 0.85}","[{""criteria"": [""Single public statements invoking national rebirth"", ""Limited media coverage of fringe nationalist gatherings"", ""Occasional use of militarized rhetoric by minor officials""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Frequent official use of nationalist historical symbolism in state events"", ""Multiple documented cases of officials discrediting electoral processes"", ""State-aligned media promoting cultural homogeneity as policy ideal""], ""label"": ""Repeated Expressions""}, {""criteria"": [""Security forces adopting symbols associated with nationalist movements"", ""Legislative efforts to restrict civic participation based on ethnic or national criteria"", ""Centralized control over major media narratives during political campaigns""], ""label"": ""Institutional Alignment""}, {""criteria"": [""Military or police leadership publicly pledging loyalty to individual leader over constitution"", ""Legal dissolution of opposition parties under state security grounds"", ""State-organized mass mobilizations with paramilitary structure and national exclusivity in membership""], ""label"": ""Systemic Integration""}]",False,[3],0.25
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k574xvfx9vf33b2n0zdwvn1tg980r67r,E4,Surgical coup in the fascist backyard,jh7dsgft6dg5008qk2t8n9rpkx80y1e0,"{""discriminabilityScore"": 0.8, ""observabilityScore"": 0.85}","[{""criteria"": [""Single public statements invoking national rebirth"", ""Limited media coverage of fringe nationalist gatherings"", ""Occasional use of militarized rhetoric by minor officials""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Frequent official use of nationalist historical symbolism in state events"", ""Multiple documented cases of officials discrediting electoral processes"", ""State-aligned media promoting cultural homogeneity as policy ideal""], ""label"": ""Repeated Expressions""}, {""criteria"": [""Security forces adopting symbols associated with nationalist movements"", ""Legislative efforts to restrict civic participation based on ethnic or national criteria"", ""Centralized control over major media narratives during political campaigns""], ""label"": ""Institutional Alignment""}, {""criteria"": [""Military or police leadership publicly pledging loyalty to individual leader over constitution"", ""Legal dissolution of opposition parties under state security grounds"", ""State-organized mass mobilizations with paramilitary structure and national exclusivity in membership""], ""label"": ""Systemic Integration""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k572jg0nf4h2ym44z7885a10q980rb0j,E1,Why Fascists Always Come for the Socialists First,jh7btbtbqb9z6xqqzg3x2awhhs80z0xy,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Single reports of nationalistic rhetoric by minor officials"", ""isolated restrictions on public assembly for security reasons"", ""sporadic media citations of cultural unity themes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple public statements by senior officials emphasizing national rebirth"", ""repeated official condemnation of pluralist institutions"", ""frequent state media segments portraying dissent as disloyalty""], ""label"": ""Recurring Rhetorical Alignment""}, {""criteria"": [""Formal reductions in independence of electoral oversight bodies"", ""expansion of emergency powers through legislative action"", ""increased coordination between military leadership and civilian executive statements""], ""label"": ""Institutional Shifts Observed""}, {""criteria"": [""Unified control of executive, judiciary, and electoral institutions under single-party dominance"", ""sustained suspension of opposition party activities via legal mechanisms"", ""state-directed mass mobilization campaigns involving education, military, and civic institutions""], ""label"": ""Systemic Institutional Alignment""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k574wzan7ncyvd1ww0rjgffrtn80r6f4,E3,The most significant question for Trump’s America in 2026: What sticks?,jh7btbtbqb9z6xqqzg3x2awhhs80z0xy,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Single reports of nationalistic rhetoric by minor officials"", ""isolated restrictions on public assembly for security reasons"", ""sporadic media citations of cultural unity themes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple public statements by senior officials emphasizing national rebirth"", ""repeated official condemnation of pluralist institutions"", ""frequent state media segments portraying dissent as disloyalty""], ""label"": ""Recurring Rhetorical Alignment""}, {""criteria"": [""Formal reductions in independence of electoral oversight bodies"", ""expansion of emergency powers through legislative action"", ""increased coordination between military leadership and civilian executive statements""], ""label"": ""Institutional Shifts Observed""}, {""criteria"": [""Unified control of executive, judiciary, and electoral institutions under single-party dominance"", ""sustained suspension of opposition party activities via legal mechanisms"", ""state-directed mass mobilization campaigns involving education, military, and civic institutions""], ""label"": ""Systemic Institutional Alignment""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k577ar6sd8zrs3wtx5azjf6vy180s3cx,E6,"Colombia, Cuba and Mexico: Are these Trump's next targets?",jh7btbtbqb9z6xqqzg3x2awhhs80z0xy,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Single reports of nationalistic rhetoric by minor officials"", ""isolated restrictions on public assembly for security reasons"", ""sporadic media citations of cultural unity themes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple public statements by senior officials emphasizing national rebirth"", ""repeated official condemnation of pluralist institutions"", ""frequent state media segments portraying dissent as disloyalty""], ""label"": ""Recurring Rhetorical Alignment""}, {""criteria"": [""Formal reductions in independence of electoral oversight bodies"", ""expansion of emergency powers through legislative action"", ""increased coordination between military leadership and civilian executive statements""], ""label"": ""Institutional Shifts Observed""}, {""criteria"": [""Unified control of executive, judiciary, and electoral institutions under single-party dominance"", ""sustained suspension of opposition party activities via legal mechanisms"", ""state-directed mass mobilization campaigns involving education, military, and civic institutions""], ""label"": ""Systemic Institutional Alignment""}]",True,,0.92
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57bmy54855mgvatcfje51x17n80rggf,E8,"As Trump Expands Imperial Aggression in Venezuela, Corporate Media Fall in Line",jh7btbtbqb9z6xqqzg3x2awhhs80z0xy,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Single reports of nationalistic rhetoric by minor officials"", ""isolated restrictions on public assembly for security reasons"", ""sporadic media citations of cultural unity themes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple public statements by senior officials emphasizing national rebirth"", ""repeated official condemnation of pluralist institutions"", ""frequent state media segments portraying dissent as disloyalty""], ""label"": ""Recurring Rhetorical Alignment""}, {""criteria"": [""Formal reductions in independence of electoral oversight bodies"", ""expansion of emergency powers through legislative action"", ""increased coordination between military leadership and civilian executive statements""], ""label"": ""Institutional Shifts Observed""}, {""criteria"": [""Unified control of executive, judiciary, and electoral institutions under single-party dominance"", ""sustained suspension of opposition party activities via legal mechanisms"", ""state-directed mass mobilization campaigns involving education, military, and civic institutions""], ""label"": ""Systemic Institutional Alignment""}]",True,,0.72
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57725xjq6zbvva7qkzyncrth580sr65,E5,Where’s the outrage?,jh7btbtbqb9z6xqqzg3x2awhhs80z0xy,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Single reports of nationalistic rhetoric by minor officials"", ""isolated restrictions on public assembly for security reasons"", ""sporadic media citations of cultural unity themes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple public statements by senior officials emphasizing national rebirth"", ""repeated official condemnation of pluralist institutions"", ""frequent state media segments portraying dissent as disloyalty""], ""label"": ""Recurring Rhetorical Alignment""}, {""criteria"": [""Formal reductions in independence of electoral oversight bodies"", ""expansion of emergency powers through legislative action"", ""increased coordination between military leadership and civilian executive statements""], ""label"": ""Institutional Shifts Observed""}, {""criteria"": [""Unified control of executive, judiciary, and electoral institutions under single-party dominance"", ""sustained suspension of opposition party activities via legal mechanisms"", ""state-directed mass mobilization campaigns involving education, military, and civic institutions""], ""label"": ""Systemic Institutional Alignment""}]",False,[2],0.88
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k574de8fz4wnzs11ccpy0jqpad80stqj,E2,Being ‘American’,jh74d8j6ex1g7f7meg0y1qq1j980z0na,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""Use of nationalist symbolism by non-state actors"", ""Singular reports of leaders using exclusionary language"", ""One-time suppression of public assembly""], ""label"": ""Isolated Rhetorical Incidents""}, {""criteria"": [""Repeated use of ultranationalist slogans by national officials"", ""Multiple documented cases of exclusionary rhetoric in government statements"", ""Heightened frequency of state-affiliated media portraying dissent as disloyalty""], ""label"": ""Increasing Rhetorical Alignment""}, {""criteria"": [""Security forces deployed against lawful opposition gatherings"", ""State adoption of militarized civic organizations"", ""Government officials redefined citizenship based on ethno-national criteria""], ""label"": ""Institutional Behavioral Shift""}, {""criteria"": [""Coordinated dissolution of legislative checks by executive action"", ""Permanent suspension of opposition parties via legal mechanisms"", ""State-controlled media serving as sole source of public information""], ""label"": ""Systemic Institutional Integration""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k574xvfx9vf33b2n0zdwvn1tg980r67r,E4,Surgical coup in the fascist backyard,jh7btbtbqb9z6xqqzg3x2awhhs80z0xy,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Single reports of nationalistic rhetoric by minor officials"", ""isolated restrictions on public assembly for security reasons"", ""sporadic media citations of cultural unity themes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple public statements by senior officials emphasizing national rebirth"", ""repeated official condemnation of pluralist institutions"", ""frequent state media segments portraying dissent as disloyalty""], ""label"": ""Recurring Rhetorical Alignment""}, {""criteria"": [""Formal reductions in independence of electoral oversight bodies"", ""expansion of emergency powers through legislative action"", ""increased coordination between military leadership and civilian executive statements""], ""label"": ""Institutional Shifts Observed""}, {""criteria"": [""Unified control of executive, judiciary, and electoral institutions under single-party dominance"", ""sustained suspension of opposition party activities via legal mechanisms"", ""state-directed mass mobilization campaigns involving education, military, and civic institutions""], ""label"": ""Systemic Institutional Alignment""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57a26ypts9ehmw0m5xa76f76n80say9,E7,Free the Maduros! Jail Trump!,jh7btbtbqb9z6xqqzg3x2awhhs80z0xy,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Single reports of nationalistic rhetoric by minor officials"", ""isolated restrictions on public assembly for security reasons"", ""sporadic media citations of cultural unity themes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple public statements by senior officials emphasizing national rebirth"", ""repeated official condemnation of pluralist institutions"", ""frequent state media segments portraying dissent as disloyalty""], ""label"": ""Recurring Rhetorical Alignment""}, {""criteria"": [""Formal reductions in independence of electoral oversight bodies"", ""expansion of emergency powers through legislative action"", ""increased coordination between military leadership and civilian executive statements""], ""label"": ""Institutional Shifts Observed""}, {""criteria"": [""Unified control of executive, judiciary, and electoral institutions under single-party dominance"", ""sustained suspension of opposition party activities via legal mechanisms"", ""state-directed mass mobilization campaigns involving education, military, and civic institutions""], ""label"": ""Systemic Institutional Alignment""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57e7way6hhvgfhh944qzqzptd80sb4h,E9,Critical Education in the Age of Trump’s Fascist Politics,jh7btbtbqb9z6xqqzg3x2awhhs80z0xy,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Single reports of nationalistic rhetoric by minor officials"", ""isolated restrictions on public assembly for security reasons"", ""sporadic media citations of cultural unity themes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple public statements by senior officials emphasizing national rebirth"", ""repeated official condemnation of pluralist institutions"", ""frequent state media segments portraying dissent as disloyalty""], ""label"": ""Recurring Rhetorical Alignment""}, {""criteria"": [""Formal reductions in independence of electoral oversight bodies"", ""expansion of emergency powers through legislative action"", ""increased coordination between military leadership and civilian executive statements""], ""label"": ""Institutional Shifts Observed""}, {""criteria"": [""Unified control of executive, judiciary, and electoral institutions under single-party dominance"", ""sustained suspension of opposition party activities via legal mechanisms"", ""state-directed mass mobilization campaigns involving education, military, and civic institutions""], ""label"": ""Systemic Institutional Alignment""}]",False,"[3, 2]",0.85
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k574de8fz4wnzs11ccpy0jqpad80stqj,E2,Being ‘American’,jh7btbtbqb9z6xqqzg3x2awhhs80z0xy,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Single reports of nationalistic rhetoric by minor officials"", ""isolated restrictions on public assembly for security reasons"", ""sporadic media citations of cultural unity themes""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple public statements by senior officials emphasizing national rebirth"", ""repeated official condemnation of pluralist institutions"", ""frequent state media segments portraying dissent as disloyalty""], ""label"": ""Recurring Rhetorical Alignment""}, {""criteria"": [""Formal reductions in independence of electoral oversight bodies"", ""expansion of emergency powers through legislative action"", ""increased coordination between military leadership and civilian executive statements""], ""label"": ""Institutional Shifts Observed""}, {""criteria"": [""Unified control of executive, judiciary, and electoral institutions under single-party dominance"", ""sustained suspension of opposition party activities via legal mechanisms"", ""state-directed mass mobilization campaigns involving education, military, and civic institutions""], ""label"": ""Systemic Institutional Alignment""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57a26ypts9ehmw0m5xa76f76n80say9,E7,Free the Maduros! Jail Trump!,jh74d8j6ex1g7f7meg0y1qq1j980z0na,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""Use of nationalist symbolism by non-state actors"", ""Singular reports of leaders using exclusionary language"", ""One-time suppression of public assembly""], ""label"": ""Isolated Rhetorical Incidents""}, {""criteria"": [""Repeated use of ultranationalist slogans by national officials"", ""Multiple documented cases of exclusionary rhetoric in government statements"", ""Heightened frequency of state-affiliated media portraying dissent as disloyalty""], ""label"": ""Increasing Rhetorical Alignment""}, {""criteria"": [""Security forces deployed against lawful opposition gatherings"", ""State adoption of militarized civic organizations"", ""Government officials redefined citizenship based on ethno-national criteria""], ""label"": ""Institutional Behavioral Shift""}, {""criteria"": [""Coordinated dissolution of legislative checks by executive action"", ""Permanent suspension of opposition parties via legal mechanisms"", ""State-controlled media serving as sole source of public information""], ""label"": ""Systemic Institutional Integration""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k577ar6sd8zrs3wtx5azjf6vy180s3cx,E6,"Colombia, Cuba and Mexico: Are these Trump's next targets?",jh74d8j6ex1g7f7meg0y1qq1j980z0na,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""Use of nationalist symbolism by non-state actors"", ""Singular reports of leaders using exclusionary language"", ""One-time suppression of public assembly""], ""label"": ""Isolated Rhetorical Incidents""}, {""criteria"": [""Repeated use of ultranationalist slogans by national officials"", ""Multiple documented cases of exclusionary rhetoric in government statements"", ""Heightened frequency of state-affiliated media portraying dissent as disloyalty""], ""label"": ""Increasing Rhetorical Alignment""}, {""criteria"": [""Security forces deployed against lawful opposition gatherings"", ""State adoption of militarized civic organizations"", ""Government officials redefined citizenship based on ethno-national criteria""], ""label"": ""Institutional Behavioral Shift""}, {""criteria"": [""Coordinated dissolution of legislative checks by executive action"", ""Permanent suspension of opposition parties via legal mechanisms"", ""State-controlled media serving as sole source of public information""], ""label"": ""Systemic Institutional Integration""}]",False,[1],0.92
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k574wzan7ncyvd1ww0rjgffrtn80r6f4,E3,The most significant question for Trump’s America in 2026: What sticks?,jh74d8j6ex1g7f7meg0y1qq1j980z0na,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""Use of nationalist symbolism by non-state actors"", ""Singular reports of leaders using exclusionary language"", ""One-time suppression of public assembly""], ""label"": ""Isolated Rhetorical Incidents""}, {""criteria"": [""Repeated use of ultranationalist slogans by national officials"", ""Multiple documented cases of exclusionary rhetoric in government statements"", ""Heightened frequency of state-affiliated media portraying dissent as disloyalty""], ""label"": ""Increasing Rhetorical Alignment""}, {""criteria"": [""Security forces deployed against lawful opposition gatherings"", ""State adoption of militarized civic organizations"", ""Government officials redefined citizenship based on ethno-national criteria""], ""label"": ""Institutional Behavioral Shift""}, {""criteria"": [""Coordinated dissolution of legislative checks by executive action"", ""Permanent suspension of opposition parties via legal mechanisms"", ""State-controlled media serving as sole source of public information""], ""label"": ""Systemic Institutional Integration""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k572jg0nf4h2ym44z7885a10q980rb0j,E1,Why Fascists Always Come for the Socialists First,jh74d8j6ex1g7f7meg0y1qq1j980z0na,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""Use of nationalist symbolism by non-state actors"", ""Singular reports of leaders using exclusionary language"", ""One-time suppression of public assembly""], ""label"": ""Isolated Rhetorical Incidents""}, {""criteria"": [""Repeated use of ultranationalist slogans by national officials"", ""Multiple documented cases of exclusionary rhetoric in government statements"", ""Heightened frequency of state-affiliated media portraying dissent as disloyalty""], ""label"": ""Increasing Rhetorical Alignment""}, {""criteria"": [""Security forces deployed against lawful opposition gatherings"", ""State adoption of militarized civic organizations"", ""Government officials redefined citizenship based on ethno-national criteria""], ""label"": ""Institutional Behavioral Shift""}, {""criteria"": [""Coordinated dissolution of legislative checks by executive action"", ""Permanent suspension of opposition parties via legal mechanisms"", ""State-controlled media serving as sole source of public information""], ""label"": ""Systemic Institutional Integration""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57bmy54855mgvatcfje51x17n80rggf,E8,"As Trump Expands Imperial Aggression in Venezuela, Corporate Media Fall in Line",jh74d8j6ex1g7f7meg0y1qq1j980z0na,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""Use of nationalist symbolism by non-state actors"", ""Singular reports of leaders using exclusionary language"", ""One-time suppression of public assembly""], ""label"": ""Isolated Rhetorical Incidents""}, {""criteria"": [""Repeated use of ultranationalist slogans by national officials"", ""Multiple documented cases of exclusionary rhetoric in government statements"", ""Heightened frequency of state-affiliated media portraying dissent as disloyalty""], ""label"": ""Increasing Rhetorical Alignment""}, {""criteria"": [""Security forces deployed against lawful opposition gatherings"", ""State adoption of militarized civic organizations"", ""Government officials redefined citizenship based on ethno-national criteria""], ""label"": ""Institutional Behavioral Shift""}, {""criteria"": [""Coordinated dissolution of legislative checks by executive action"", ""Permanent suspension of opposition parties via legal mechanisms"", ""State-controlled media serving as sole source of public information""], ""label"": ""Systemic Institutional Integration""}]",True,,0.85
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57725xjq6zbvva7qkzyncrth580sr65,E5,Where’s the outrage?,jh74d8j6ex1g7f7meg0y1qq1j980z0na,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""Use of nationalist symbolism by non-state actors"", ""Singular reports of leaders using exclusionary language"", ""One-time suppression of public assembly""], ""label"": ""Isolated Rhetorical Incidents""}, {""criteria"": [""Repeated use of ultranationalist slogans by national officials"", ""Multiple documented cases of exclusionary rhetoric in government statements"", ""Heightened frequency of state-affiliated media portraying dissent as disloyalty""], ""label"": ""Increasing Rhetorical Alignment""}, {""criteria"": [""Security forces deployed against lawful opposition gatherings"", ""State adoption of militarized civic organizations"", ""Government officials redefined citizenship based on ethno-national criteria""], ""label"": ""Institutional Behavioral Shift""}, {""criteria"": [""Coordinated dissolution of legislative checks by executive action"", ""Permanent suspension of opposition parties via legal mechanisms"", ""State-controlled media serving as sole source of public information""], ""label"": ""Systemic Institutional Integration""}]",False,"[1, 2]",0.83
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57bmy54855mgvatcfje51x17n80rggf,E8,"As Trump Expands Imperial Aggression in Venezuela, Corporate Media Fall in Line",jh76q8tje1fsrksm3mn20m43n580ywh5,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Occasional use of ultranationalist rhetoric by minor officials"", ""single incidents of restricted public assembly without legal basis"", ""media reports of localized identity-based preferential policies""], ""label"": ""Isolated Signals""}, {""criteria"": [""State endorsement of ethnic or national supremacy in official policy statements"", ""creation of new security units operating outside standard oversight"", ""repeated suspension of opposition group activities under non-emergency conditions""], ""label"": ""Coordinated Alignment""}, {""criteria"": [""Legislative changes aligning citizenship rights with ethnic or national origin"", ""integration of state functions with majority nationalist organizations"", ""centralized control over major media outlets confirmed through ownership or regulation shifts""], ""label"": ""Institutional Reorganization""}, {""criteria"": [""Dissolution or banning of non-aligned political parties"", ""full absorption of judiciary into executive authority"", ""nationwide enforcement of national or ethnic conformity in education, military, and public institutions""], ""label"": ""Dominant National Framework""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k574xvfx9vf33b2n0zdwvn1tg980r67r,E4,Surgical coup in the fascist backyard,jh74d8j6ex1g7f7meg0y1qq1j980z0na,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""Use of nationalist symbolism by non-state actors"", ""Singular reports of leaders using exclusionary language"", ""One-time suppression of public assembly""], ""label"": ""Isolated Rhetorical Incidents""}, {""criteria"": [""Repeated use of ultranationalist slogans by national officials"", ""Multiple documented cases of exclusionary rhetoric in government statements"", ""Heightened frequency of state-affiliated media portraying dissent as disloyalty""], ""label"": ""Increasing Rhetorical Alignment""}, {""criteria"": [""Security forces deployed against lawful opposition gatherings"", ""State adoption of militarized civic organizations"", ""Government officials redefined citizenship based on ethno-national criteria""], ""label"": ""Institutional Behavioral Shift""}, {""criteria"": [""Coordinated dissolution of legislative checks by executive action"", ""Permanent suspension of opposition parties via legal mechanisms"", ""State-controlled media serving as sole source of public information""], ""label"": ""Systemic Institutional Integration""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k574de8fz4wnzs11ccpy0jqpad80stqj,E2,Being ‘American’,jh76q8tje1fsrksm3mn20m43n580ywh5,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Occasional use of ultranationalist rhetoric by minor officials"", ""single incidents of restricted public assembly without legal basis"", ""media reports of localized identity-based preferential policies""], ""label"": ""Isolated Signals""}, {""criteria"": [""State endorsement of ethnic or national supremacy in official policy statements"", ""creation of new security units operating outside standard oversight"", ""repeated suspension of opposition group activities under non-emergency conditions""], ""label"": ""Coordinated Alignment""}, {""criteria"": [""Legislative changes aligning citizenship rights with ethnic or national origin"", ""integration of state functions with majority nationalist organizations"", ""centralized control over major media outlets confirmed through ownership or regulation shifts""], ""label"": ""Institutional Reorganization""}, {""criteria"": [""Dissolution or banning of non-aligned political parties"", ""full absorption of judiciary into executive authority"", ""nationwide enforcement of national or ethnic conformity in education, military, and public institutions""], ""label"": ""Dominant National Framework""}]",False,[1],0.88
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57e7way6hhvgfhh944qzqzptd80sb4h,E9,Critical Education in the Age of Trump’s Fascist Politics,jh74d8j6ex1g7f7meg0y1qq1j980z0na,"{""discriminabilityScore"": 0.95, ""observabilityScore"": 0.9}","[{""criteria"": [""Use of nationalist symbolism by non-state actors"", ""Singular reports of leaders using exclusionary language"", ""One-time suppression of public assembly""], ""label"": ""Isolated Rhetorical Incidents""}, {""criteria"": [""Repeated use of ultranationalist slogans by national officials"", ""Multiple documented cases of exclusionary rhetoric in government statements"", ""Heightened frequency of state-affiliated media portraying dissent as disloyalty""], ""label"": ""Increasing Rhetorical Alignment""}, {""criteria"": [""Security forces deployed against lawful opposition gatherings"", ""State adoption of militarized civic organizations"", ""Government officials redefined citizenship based on ethno-national criteria""], ""label"": ""Institutional Behavioral Shift""}, {""criteria"": [""Coordinated dissolution of legislative checks by executive action"", ""Permanent suspension of opposition parties via legal mechanisms"", ""State-controlled media serving as sole source of public information""], ""label"": ""Systemic Institutional Integration""}]",False,[2],0.85
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k574wzan7ncyvd1ww0rjgffrtn80r6f4,E3,The most significant question for Trump’s America in 2026: What sticks?,jh76q8tje1fsrksm3mn20m43n580ywh5,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Occasional use of ultranationalist rhetoric by minor officials"", ""single incidents of restricted public assembly without legal basis"", ""media reports of localized identity-based preferential policies""], ""label"": ""Isolated Signals""}, {""criteria"": [""State endorsement of ethnic or national supremacy in official policy statements"", ""creation of new security units operating outside standard oversight"", ""repeated suspension of opposition group activities under non-emergency conditions""], ""label"": ""Coordinated Alignment""}, {""criteria"": [""Legislative changes aligning citizenship rights with ethnic or national origin"", ""integration of state functions with majority nationalist organizations"", ""centralized control over major media outlets confirmed through ownership or regulation shifts""], ""label"": ""Institutional Reorganization""}, {""criteria"": [""Dissolution or banning of non-aligned political parties"", ""full absorption of judiciary into executive authority"", ""nationwide enforcement of national or ethnic conformity in education, military, and public institutions""], ""label"": ""Dominant National Framework""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57a26ypts9ehmw0m5xa76f76n80say9,E7,Free the Maduros! Jail Trump!,jh76q8tje1fsrksm3mn20m43n580ywh5,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Occasional use of ultranationalist rhetoric by minor officials"", ""single incidents of restricted public assembly without legal basis"", ""media reports of localized identity-based preferential policies""], ""label"": ""Isolated Signals""}, {""criteria"": [""State endorsement of ethnic or national supremacy in official policy statements"", ""creation of new security units operating outside standard oversight"", ""repeated suspension of opposition group activities under non-emergency conditions""], ""label"": ""Coordinated Alignment""}, {""criteria"": [""Legislative changes aligning citizenship rights with ethnic or national origin"", ""integration of state functions with majority nationalist organizations"", ""centralized control over major media outlets confirmed through ownership or regulation shifts""], ""label"": ""Institutional Reorganization""}, {""criteria"": [""Dissolution or banning of non-aligned political parties"", ""full absorption of judiciary into executive authority"", ""nationwide enforcement of national or ethnic conformity in education, military, and public institutions""], ""label"": ""Dominant National Framework""}]",True,,0.95
ecc-fascism-usa-trial-qwen3-235b,qwen3-235b,4,k57bmy54855mgvatcfje51x17n80rggf,E8,"As Trump Expands Imperial Aggression in Venezuela, Corporate Media Fall in Line",jh70hynnpcc99j7d0xxjmddwy580z6k6,"{""discriminabilityScore"": 0.9, ""observabilityScore"": 0.95}","[{""criteria"": [""Single instance of nationalist rhetoric by a minor official"", ""temporary restriction of assembly later reversed"", ""media reports of one unconnected paramilitary display""], ""label"": ""Isolated Incidents""}, {""criteria"": [""Multiple verified instances of state officials promoting national-ethnic exclusivity"", ""repeated delays or denials of protest permits"", ""increased frequency of state-aligned groups operating with legal impunity""], ""label"": ""Recurring Patterns""}, {""criteria"": [""Legislative or executive adoption of policies favoring one national-ethnic group"", ""security forces consistently deployed against specific opposition groups"", ""official media consistently frames dissent as existential to national identity""], ""label"": ""Institutional Alignment""}, {""criteria"": [""Constitutional or legal reforms centralizing authority under a single party"", ""permanent suspension or marginalization of electoral opposition"", ""state and military institutions formally restructured to reflect a unified national-ideological mission""], ""label"": ""Structural Integration""}]",True,,0.95
